,primaryTitle,averageRating,runtimeNumber,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western,Production_Budget,Worldwide_Gross,Release_dt,gross_log,hyped
24928,The New Guy,5.9,88.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000000,28972187,2002-05-10,17.181846893300186,False
24934,Bully,6.9,108.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100000,1381824,2001-07-13,14.138915647216487,False
24938,"Dude, Where's My Car?",5.5,83.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13000000,73180297,2000-12-15,18.108436789697905,False
24939,Exit Wounds,5.6,101.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000000,79958599,2001-03-16,18.197019558688815,False
24945,L.I.E.,7.1,97.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000,1140965,2001-09-07,13.947385829977794,True
24948,The Matrix Revolutions,6.7,129.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,150000000,427300260,2003-11-05,19.872997511426142,False
24955,Valentine,4.8,96.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,10000000,20384136,2001-02-02,16.830267558289055,False
24960,Bridget Jones's Diary,6.7,97.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000,281527158,2001-04-13,19.455739480463876,False
24967,Mercy Streets,5.4,106.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,173599,2000-10-31,12.064509081208387,False
24977,Stuart Little 2,5.4,77.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000000,166000000,2002-07-19,18.927498352344912,False
24983,40 Days and 40 Nights,5.6,96.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17000000,95092667,2002-03-01,18.370362426751633,False
24996,American Outlaws,6.0,94.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000000,13601109,2001-08-17,16.4256619650228,False
25005,Swordfish,6.5,99.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80000000,147080413,2001-06-08,18.806490029188055,False
25032,The Forsaken,5.3,90.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5000000,6755271,2001-04-27,15.725833795035046,False
25038,Michael Jordan to the Max,7.5,46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7000000,18642318,2000-05-05,16.740944769354698,True
25047,Windtalkers,6.1,134.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115000000,77628265,2002-06-14,18.1674421714069,False
25054,Joe Dirt,5.9,91.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000,30987695,2001-04-11,17.24910078043668,False
25058,Bulletproof Monk,5.5,104.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52000000,23010607,2003-04-16,16.95146588495668,False
25065,The Count of Monte Cristo,7.8,131.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,75389090,2002-01-25,18.138173140813166,True
25078,Kingdom Come,5.6,94.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,23393939,2001-04-11,16.967987572429305,False
25102,Die Another Day,6.1,133.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,142000000,431942139,2002-11-22,19.883802202053083,False
25103,Big Trouble,6.5,85.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45000000,8488871,2002-04-05,15.954266687269754,False
25107,The Musketeer,4.9,104.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40000000,27053815,2001-09-07,17.11333862539576,False
25108,Donnie Darko,8.0,113.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4500000,7510877,2001-10-26,15.831862927692404,True
25127,Rollerball,3.1,98.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,70000000,25852508,2002-02-08,17.067918214170014,False
25132,Tomcats,5.4,95.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000,13558739,2001-03-30,16.422541915805176,False
25143,In the Bedroom,7.4,130.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700000,42137871,2001-11-23,17.556457466726364,True
25145,Juwanna Mann,4.6,91.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15600000,13771817,2002-06-21,16.438134888133945,False
25150,The Princess Diaries,6.3,111.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30000000,165334774,2001-08-03,18.92348291574114,False
25166,Fiza,6.1,170.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,1179462,2000-09-08,13.980569808113595,False
25193,Ali,6.8,157.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,109000000,87683966,2001-12-25,18.28924962420984,False
25197,Hedwig and the Angry Inch,7.7,95.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6000000,3740030,2001-07-20,15.134604458126416,True
25222,Billy Elliot,7.7,110.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5000000,109253745,2000-10-13,18.509183679681662,True
25224,Domestic Disturbance,5.6,89.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,53000000,54207112,2001-11-02,17.808322693961525,False
25240,Crazy/Beautiful,6.5,99.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13000000,19929123,2001-06-29,16.807692737384546,False
25242,The Brothers,6.4,106.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000000,27958191,2001-03-23,17.146220809433654,False
25245,Corky Romano,4.7,86.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000,25116103,2001-10-12,17.039019791994313,False
25246,The Deep End,6.5,101.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3000000,9981635,2001-08-08,16.116257562708654,False
25249,The Other Side of Heaven,6.4,113.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,4720371,2001-12-14,15.367398168015434,False
25258,Legally Blonde,6.2,96.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18000000,141809235,2001-07-13,18.76999330393271,False
25262,Rat Race,6.4,112.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48000000,86607223,2001-08-17,18.276893788067433,False
25266,See Spot Run,5.4,94.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000000,43057552,2001-03-02,17.578048220603435,False
25268,Unfaithful,6.7,124.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,50000000,119114494,2002-05-08,18.595595731370185,False
25275,Evolution,6.1,101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80000000,98341932,2001-06-08,18.403961076049374,False
25280,Hart's War,6.3,125.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70000000,33076815,2002-02-15,17.314343171975803,False
25281,How to Lose a Guy in 10 Days,6.4,116.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50000000,178890782,2003-02-07,19.002286026749267,False
25284,John Q,7.1,116.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36000000,102226631,2002-02-15,18.44270278887111,True
25312,Maid in Manhattan,5.2,105.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55000000,163838217,2002-12-13,18.914390023291425,False
25336,Rabbit-Proof Fence,7.4,94.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000,16866928,2002-11-29,16.640865398828314,True
25348,Hearts in Atlantis,6.9,101.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31000000,30885781,2001-09-28,17.245806506526097,False
25349,Heist,6.5,109.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000,28906817,2001-11-09,17.17958804221365,False
25369,American Pie 2,6.4,108.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,286500000,2001-08-10,19.473249097609468,False
25375,High Heels and Low Lifes,6.2,86.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,226792,2001-10-26,12.331792986161894,False
25389,The Pianist,8.5,150.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35000000,111854182,2002-12-27,18.53270664350241,True
25392,Reign of Fire,6.2,101.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60000000,82150183,2002-02-19,18.22405964225028,False
25408,Star Trek: Nemesis,6.4,116.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60000000,67312826,2002-12-13,18.024861370807802,False
25413,Out Cold,6.3,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11000000,14786394,2001-11-21,16.50921805920198,False
25419,The Sweetest Thing,5.2,84.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43000000,63078756,2002-04-12,17.95989461472863,False
25489,Pinocchio,4.3,108.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,45000000,31681811,2002-12-25,17.27125332024451,False
25502,The Animal,4.8,84.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22000000,55762229,2001-06-01,17.83660731644325,False
25503,Baby Boy,6.4,130.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16000000,28734552,2001-06-27,17.173610893860754,False
25513,Possession,6.3,102.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,25000000,14805812,2002-08-16,16.51053043189056,False
25517,Shallow Hal,5.9,114.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40000000,70836296,2001-11-09,18.075882096785367,False
25519,Sweet Home Alabama,6.2,108.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38000000,182365114,2002-09-27,19.021521361830388,False
25520,The Curse of the Jade Scorpion,6.7,103.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26000000,18496522,2001-08-24,16.733093326438556,False
25530,Road to Perdition,7.7,117.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80000000,183354514,2002-07-12,19.026932077212507,True
25531,S.W.A.T.,6.0,117.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000000,207154748,2003-08-08,19.148976651641266,False
25533,Scary Movie 2,5.3,83.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000,141189101,2001-07-04,18.76561069874167,False
25539,About Schmidt,7.1,125.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,107054484,2002-12-13,18.488848468432476,True
25543,Cursed,5.0,97.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35000000,25114901,2005-02-25,17.0389719331081,False
25544,Kangaroo Jack,4.4,89.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000,90723216,2003-01-17,18.323323858073376,False
25546,High Crimes,6.4,115.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42000000,63781100,2002-04-05,17.970967481861912,False
25554,Panic Room,6.8,112.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48000000,196308367,2002-03-29,19.095197286967764,False
25555,Pootie Tang,5.3,81.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000,3293258,2001-06-29,15.007388209951014,False
25556,The Quiet American,7.0,101.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20000000,26348203,2002-11-22,17.0869106712359,False
25563,The Bourne Identity,7.9,119.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,60000000,214357371,2002-06-14,19.18315514276582,True
25564,Bubble Boy,5.6,84.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13000000,5002310,2001-08-24,15.425410563616856,False
25585,Dragonfly,6.1,104.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,60000000,30063805,2002-02-22,17.218832547714083,False
25587,Ghost Rider,5.2,114.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,120000000,229545589,2007-02-16,19.2516122169742,False
25594,My Big Fat Greek Wedding,6.5,95.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5000000,374890034,2002-04-19,19.742143300931428,False
25601,Vanilla Sky,6.9,136.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,70000000,202726605,2001-12-14,19.127368860825424,False
25606,Digimon: The Movie,6.1,82.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000000,16628751,2000-10-06,16.626643803253867,False
25635,Serving Sara,5.3,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29000000,20146150,2002-08-23,16.818523810741098,False
25637,Jay and Silent Bob Strike Back,6.8,104.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000,33762400,2001-08-24,17.334858344831392,False
25647,Jackpot,5.6,97.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,44452,2001-07-27,10.702187730228152,False
25649,Session 9,6.4,100.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1500000,1619602,2001-08-10,14.29769161544764,False
25662,Empire,6.0,90.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3500000,18495444,2002-12-06,16.73303504351615,False
25666,George Washington,7.4,89.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42000,342722,2000-10-27,12.74467781970461,True
25711,Jeepers Creepers,6.2,90.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10000000,58939035,2001-08-31,17.89201417952419,False
25719,Men with Brooms,5.7,102.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7500000,4239767,2002-03-08,15.26001910872998,False
25742,Basic,6.5,98.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,42598498,2003-03-28,17.567329575877057,False
25747,Catch Me If You Can,8.1,141.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52000000,355612291,2002-12-25,19.689351627935736,True
25748,Changing Lanes,6.4,98.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45000000,66790248,2002-04-12,18.017067654797877,False
25760,Life as a House,7.5,125.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000,23889158,2001-10-26,16.988935315668538,True
25764,Murder by Numbers,6.2,115.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,50000000,56643267,2002-04-19,17.8522837034254,False
25767,America's Sweethearts,5.7,102.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46000000,160648493,2001-07-20,18.894729269065767,False
25768,Black Hawk Down,7.7,144.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,95000000,159691085,2001-12-28,18.888751794470235,True
25769,Black Knight,4.9,95.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35000000,33422806,2001-11-21,17.324749069226208,False
25779,The Girl Next Door,6.7,109.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000,31635150,2004-04-09,17.269779433745978,False
25783,Big Fat Liar,5.4,88.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,52461017,2002-02-08,17.775580937475873,False
25787,The Mothman Prophecies,6.4,119.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,42000000,56438555,2002-01-25,17.848663099929887,False
25789,One Hour Photo,6.8,96.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12000000,52223306,2002-08-21,17.771039447456843,False
25795,Recess: School's Out,6.6,82.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,44451470,2001-02-16,17.609908612739943,False
25797,The Rookie,6.9,127.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,22000000,80491516,2002-03-29,18.20366235795406,False
25798,The Royal Tenenbaums,7.6,110.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000000,71430876,2001-12-14,18.08424078481023,True
25805,Stealing Harvard,5.1,85.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,13973532,2002-09-13,16.452675598329,False
25824,Death to Smoochy,6.3,109.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000,8374062,2002-03-29,15.940649748819288,False
25825,A Man Apart,6.1,109.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000000,43797731,2003-04-04,17.595092593184084,False
25826,Duplex,5.9,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000,10070651,2003-09-26,16.125136009371356,False
25828,Finding Nemo,8.1,100.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94000000,936429370,2003-05-30,20.657584658958417,True
25834,Marci X,2.8,84.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20000000,1646664,2003-08-22,14.314262588349735,False
25840,Rush Hour 2,6.6,90.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000000,347425832,2001-08-03,19.666061769973822,False
25842,Spy Game,7.1,126.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90000000,143049560,2001-11-21,18.778701708598643,True
25849,Abandon,4.9,99.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,25000000,12219367,2002-10-18,16.318532791876006,False
25862,K-19: The Widowmaker,6.7,138.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,90000000,65716126,2002-07-19,18.000854917564777,False
25868,The One,5.9,87.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,49000000,72689126,2001-11-02,18.101702371483622,False
25871,Scooby-Doo,5.0,86.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84000000,276294164,2002-06-14,19.43697667132103,False
25877,Brigham City,6.9,119.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1000000,852206,2001-04-06,13.655584734048478,False
25888,Ice Age,7.5,81.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000000,386116343,2002-03-15,19.771649291340864,True
25889,Jimmy Neutron: Boy Genius,6.0,82.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,102992536,2001-12-21,18.450167087258144,False
25902,The Time Machine,6.0,96.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80000000,98983590,2002-03-08,18.410464646886485,False
25909,A Beautiful Mind,8.2,135.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78000000,317668058,2001-12-21,19.57651755594181,True
25910,The Majestic,6.9,152.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,72000000,37306334,2001-12-21,17.4346737093351,False
25912,City by the Sea,6.1,108.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40000000,22433915,2002-09-06,16.926084478863633,False
25918,Two Can Play That Game,6.1,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13000000,22391450,2001-09-07,16.924189792191974,False
25919,The Hunted,6.1,94.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000000,47213095,2003-03-14,17.670181869698652,False
25943,The Business of Strangers,6.3,84.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6000000,1290920,2001-12-07,14.070866475082678,False
25945,Confessions of a Dangerous Mind,7.0,113.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000000,33013805,2002-12-31,17.312436395577453,False
25958,Superbabies: Baby Geniuses 2,1.9,88.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20000000,9355369,2004-08-27,16.051461067950427,False
25966,My Boss's Daughter,4.7,86.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14000000,15549702,2003-08-22,16.55955209672866,False
25970,Kiss of the Dragon,6.6,98.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000,36833473,2001-07-06,17.421917609251203,False
25977,Tadpole,6.1,78.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,150000,3270128,2002-07-19,15.000339991636608,False
25978,Welcome to Collinwood,6.4,86.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,4606284,2002-10-04,15.342932233262694,False
25982,Eight Legged Freaks,5.4,99.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,36722311,2002-07-17,17.418895084697443,False
26020,The Last Castle,7.0,131.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000000,20541668,2001-10-19,16.837966015249275,False
26028,K-PAX,7.4,120.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48000000,50315140,2001-08-13,17.73381660369087,True
26030,Narc,7.1,105.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7500000,11843260,2002-12-20,16.287269571795672,True
26032,Punch-Drunk Love,7.3,95.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000,24591031,2002-10-11,17.01789238159152,True
26057,Ararat,6.3,115.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15500000,1693000,2002-11-15,14.342013251782552,False
26067,Max Keeble's Big Move,5.3,86.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,17292381,2001-10-05,16.665776615666065,False
26075,Orange County,6.2,82.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000,43308707,2002-01-11,17.58386428129814,False
26082,Johnny English,6.2,88.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000,163126676,2003-07-18,18.910037616448157,False
26094,The Hours,7.5,110.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25000000,97030468,2002-12-27,18.390535600546432,True
26101,Secretary,7.0,107.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4000000,9413956,2002-09-20,16.057703933267614,False
26114,Crossroads,3.5,93.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12000000,57000000,2002-02-15,17.858561843342684,False
26140,Lilo & Stitch,7.2,85.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000000,245800000,2002-06-21,19.320028759164558,True
26147,The Country Bears,4.1,88.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,20000000,16988996,2002-07-26,16.648076457179187,False
26164,About a Boy,7.0,101.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27000000,130759651,2002-05-17,18.688871478452413,False
26175,I Am Sam,7.6,132.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000,92542418,2001-12-28,18.34317768114903,True
26178,The Scorpion King,5.5,92.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60000000,165890634,2002-04-19,18.926839303898856,False
26180,Not Another Teen Movie,5.7,89.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000000,62401343,2001-12-14,17.949097371569245,False
26182,We Were Soldiers,7.1,138.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70000000,114658262,2002-03-01,18.557466636193183,True
26215,All About the Benjamins,5.9,95.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000,25873145,2002-03-08,17.068716154808754,False
26219,Enough,5.7,115.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38000000,50970660,2002-05-24,17.746760750644928,False
26221,How High,6.3,93.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12000000,31222395,2001-12-21,17.25664621578261,False
26222,The Importance of Being Earnest,6.8,97.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15000000,8378141,2002-05-22,15.941136729498025,False
26224,Insomnia,7.2,118.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,46000000,113622499,2002-05-24,18.548392108019645,True
